Date,Price_X,Price_Y,Price_Z,Price_Equipo1,Price_Equipo2
2013-10-24,106.99,522.5,1801.5,439.28,805.83
2013-10-25,106.93,517.5,1806.75,440.31,811.43
2013-10-28,109.61,517.5,1838.75,434.22,841.51
2013-10-29,109.01,517.5,1848.75,429.17,810.05
2013-10-30,109.86,517.5,1843.25,444.32,799.95
2013-10-31,108.84,517.5,1832.75,443.6,837.48
2013-11-01,105.91,517.5,1817.25,440.27,817.32
2013-11-04,106.23,517.5,1787.75,429.3,822.67
2013-11-05,105.33,517.5,1767.25,437.42,801.33
2013-11-06,105.24,517.5,1784.25,431.42,817.26
2013-11-07,103.46,517.5,1775.75,424.04,795.53
2013-11-08,105.12,517.5,1764.75,445.92,807.72
2013-11-11,106.4,517.5,1760.25,425.79,814.41
2013-11-12,105.81,517.5,1754.75,446.92,796.12
2013-11-13,107.12,517.5,1745.75,434.01,774.99
2013-11-14,108.54,517.5,1740.25,427.48,777.82
2013-11-15,108.5,522.5,1737.75,440.81,775.31
2013-11-18,108.47,522.5,1737.25,449.53,777.42
2013-11-19,106.92,522.5,1737.75,445.51,779.89
2013-11-20,108.06,522.5,1739.75,447.7,792.72
2013-11-21,110.08,522.5,1730.25,444.21,791.77
2013-11-22,111.05,522.5,1746.5,445.29,789.85
2013-11-25,111.0,522.5,1746.5,449.42,798.83
2013-11-26,110.88,522.5,1734.5,433.56,769.48
2013-11-27,111.31,522.5,1720.75,439.98,765.44
2013-11-28,110.86,522.5,1700.75,432.81,762.72
2013-11-29,109.69,522.5,1710.5,452.81,781.74
2013-12-02,111.45,522.5,1699.25,452.02,764.39
2013-12-03,112.62,522.5,1694.75,428.35,766.52
2013-12-04,111.88,522.5,1701.5,445.81,773.97
2013-12-05,110.98,522.5,1727.75,451.43,801.8
2013-12-06,111.61,522.5,1727.75,431.88,764.32
2013-12-09,109.39,522.5,1748.75,441.67,800.66
2013-12-10,109.38,522.5,1762.25,450.84,806.13
2013-12-11,109.7,522.5,1768.75,427.64,814.66
2013-12-12,108.67,522.5,1768.75,444.94,820.74
2013-12-13,108.83,522.5,1750.25,434.42,771.0
2013-12-16,110.47,522.5,1745.25,451.3,776.27
2013-12-17,108.44,522.5,1745.25,452.12,810.42
2013-12-18,109.63,522.5,1749.25,451.65,791.82
2013-12-19,110.29,522.5,1735.25,439.38,792.41
2013-12-20,111.77,522.5,1738.5,449.92,798.66
2013-12-23,111.56,522.5,1717.75,449.41,792.36
2013-12-24,111.9,522.5,1709.5,435.6,801.54
2013-12-26,111.98,522.5,1753.25,449.09,819.64
2013-12-27,112.18,530.0,1753.25,434.03,809.02
2013-12-30,111.21,530.0,1770.75,448.82,793.72
2013-12-31,110.8,530.0,1764.25,438.93,819.95
2014-01-01,110.92,530.0,1755.25,436.03,777.12
2014-01-02,107.78,530.0,1755.25,434.25,784.81
2014-01-03,106.89,530.0,1755.25,450.62,816.39
2014-01-06,106.73,530.0,1717.25,441.07,773.18
2014-01-07,107.35,530.0,1732.75,451.48,776.79
2014-01-08,107.15,530.0,1736.25,433.81,773.96
2014-01-09,106.39,530.0,1712.75,440.34,799.92
2014-01-10,107.25,532.5,1715.75,448.51,785.17
2014-01-13,106.75,532.5,1715.75,455.15,793.24
2014-01-14,106.39,532.5,1724.75,442.41,775.54
2014-01-15,107.13,532.5,1714.75,450.81,796.94
2014-01-16,107.09,532.5,1751.75,457.78,809.55
2014-01-17,106.48,527.5,1765.75,446.38,790.92
2014-01-20,106.35,527.5,1767.25,436.17,796.08
2014-01-21,106.73,527.5,1742.25,430.69,778.36
2014-01-22,108.27,527.5,1746.5,453.51,816.8
2014-01-23,107.58,527.5,1731.5,430.78,795.75
2014-01-24,107.88,527.5,1726.25,453.55,807.73
2014-01-27,106.69,527.5,1710.75,444.11,772.43
2014-01-28,107.41,527.5,1712.75,455.17,795.79
2014-01-29,107.85,527.5,1709.25,451.52,794.0
2014-01-30,107.95,527.5,1685.75,456.84,782.63
2014-01-31,106.4,527.5,1663.25,439.31,787.11
2014-02-03,106.04,527.5,1658.25,450.31,759.05
2014-02-04,105.78,527.5,1641.25,440.55,741.38
2014-02-05,106.25,527.5,1662.75,442.71,773.39
2014-02-06,107.19,527.5,1654.25,446.83,773.48
2014-02-07,109.57,527.5,1677.75,453.87,775.08
2014-02-10,108.63,527.5,1671.75,456.61,755.76
2014-02-11,108.68,527.5,1670.75,450.88,769.18
2014-02-12,108.79,527.5,1685.5,441.57,765.21
2014-02-13,108.73,527.5,1686.75,441.65,770.96
2014-02-14,109.08,527.5,1710.25,450.14,789.09
2014-02-17,109.18,527.5,1700.25,436.88,790.44
2014-02-18,110.46,527.5,1693.25,433.71,764.59
2014-02-19,110.47,527.5,1726.25,440.22,783.6
2014-02-20,110.3,527.5,1717.25,438.39,774.14
2014-02-21,109.85,527.5,1717.25,438.54,770.67
2014-02-24,110.64,527.5,1699.25,437.03,792.38
2014-02-25,109.51,527.5,1708.25,431.71,800.95
2014-02-26,109.52,527.5,1734.75,431.06,784.43
2014-02-27,108.96,527.5,1715.75,456.78,795.89
2014-02-28,109.07,527.5,1723.75,441.89,805.51
2014-03-03,111.2,527.5,1674.25,441.16,786.99
2014-03-04,109.3,527.5,1686.75,448.64,759.78
2014-03-05,107.76,527.5,1741.25,436.05,813.86
2014-03-06,108.1,527.5,1731.75,455.6,783.28
2014-03-07,109.0,522.5,1729.25,447.36,779.33
2014-03-10,108.08,522.5,1714.75,428.79,761.25
2014-03-11,108.55,522.5,1745.75,437.54,791.61
2014-03-12,108.02,522.5,1716.25,449.6,763.91
2014-03-13,107.39,522.5,1702.75,451.2,765.82
2014-03-14,108.57,517.5,1697.75,434.86,766.1
2014-03-17,106.24,517.5,1683.75,438.21,783.42
2014-03-18,106.79,517.5,1690.25,426.66,788.9
2014-03-19,105.85,517.5,1671.75,447.99,755.97
2014-03-20,106.45,517.5,1673.5,428.28,782.3
2014-03-21,106.92,517.5,1676.75,446.95,783.5
2014-03-24,106.81,517.5,1688.25,439.27,783.09
2014-03-25,106.99,517.5,1911.9672592592592,438.21,827.56
2014-03-26,107.03,517.5,1705.25,435.74,785.46
2014-03-27,107.83,517.5,1682.25,428.53,789.73
2014-03-28,108.07,517.5,1709.25,427.16,786.8
2014-03-31,107.76,517.5,1730.25,428.25,777.24
2014-04-01,105.62,517.5,1743.75,426.94,788.98
2014-04-02,104.79,517.5,1776.25,442.25,806.5
2014-04-03,106.15,517.5,1782.25,431.32,802.48
2014-04-04,106.72,517.5,1809.5,423.79,792.74
2014-04-07,105.82,517.5,1793.25,447.41,796.44
2014-04-08,107.67,517.5,1784.75,445.56,817.88
2014-04-09,107.98,517.5,1791.25,446.78,823.05
2014-04-10,107.46,517.5,1853.25,448.42,808.09
2014-04-11,107.33,522.5,1840.25,430.87,845.71
2014-04-14,109.07,522.5,1833.25,437.08,813.17
2014-04-15,108.74,522.5,1816.25,446.56,823.78
2014-04-16,109.6,522.5,1832.75,445.09,834.03
2014-04-17,109.53,522.5,1836.75,430.77,838.33
2014-04-21,109.95,522.5,1846.5,448.33,848.42
2014-04-22,109.27,522.5,1846.5,432.58,816.82
2014-04-23,109.11,522.5,1835.25,432.53,839.97
2014-04-24,110.33,522.5,1840.25,441.04,806.14
2014-04-25,109.58,517.5,1823.25,438.35,826.83
2014-04-28,108.12,517.5,1800.25,437.72,820.36
2014-04-29,108.98,517.5,1779.25,425.11,810.46
2014-04-30,108.07,517.5,1769.25,445.48,786.41
2014-05-01,107.76,517.5,1736.25,429.43,804.79
2014-05-02,108.59,517.5,1736.25,426.03,771.8
2014-05-05,107.72,517.5,1749.25,445.7,770.29
2014-05-06,107.06,517.5,1749.25,447.32,801.59
2014-05-07,108.13,517.5,1728.25,445.09,783.47
2014-05-08,108.04,517.5,1717.25,443.7,797.29
2014-05-09,107.89,512.5,1717.75,435.6,773.93
2014-05-12,108.41,512.5,1739.25,433.0,771.06
2014-05-13,109.24,512.5,1738.75,421.15,802.71
2014-05-14,110.19,512.5,1757.25,429.66,795.64
2014-05-15,110.44,512.5,1752.75,428.79,777.13
2014-05-16,109.75,512.5,1731.25,425.72,794.87
2014-05-19,109.37,512.5,1724.25,437.66,782.56
2014-05-20,109.69,512.5,1721.75,431.83,786.2
2014-05-21,110.55,512.5,1714.25,421.25,777.27
2014-05-22,110.36,512.5,1745.25,424.82,804.94
2014-05-23,110.54,507.5,1781.25,432.82,815.58
2014-05-26,110.32,507.5,1777.25,417.18,808.39
2014-05-27,110.02,507.5,1777.25,437.02,779.36
2014-05-28,109.81,507.5,1801.25,427.84,822.58
2014-05-29,109.97,507.5,1784.25,427.5,808.79
2014-05-30,109.41,507.5,1823.25,430.25,823.0
2014-06-02,108.83,507.5,1816.25,436.1,804.19
2014-06-03,108.82,507.5,1802.25,423.86,824.54
2014-06-04,108.4,507.5,1796.25,432.25,814.92
2014-06-05,108.79,507.5,1826.75,429.45,795.42
2014-06-06,108.61,507.5,1816.75,421.74,806.47
2014-06-09,109.99,507.5,1870.25,437.72,848.47
2014-06-10,109.52,507.5,1864.75,435.54,804.78
2014-06-11,109.95,507.5,1835.25,432.06,840.2
2014-06-12,113.02,507.5,1821.75,437.62,822.84
2014-06-13,113.41,507.5,1800.75,438.13,813.58
2014-06-16,112.94,507.5,1800.75,433.95,795.95
2014-06-17,113.45,507.5,1808.25,437.36,797.53
2014-06-18,114.26,507.5,1828.25,433.93,838.33
2014-06-19,115.06,507.5,1843.75,433.65,812.15
2014-06-20,114.81,502.5,1844.75,427.99,834.25
2014-06-23,114.12,502.5,1856.75,431.27,819.17
2014-06-24,114.46,502.5,1856.75,416.19,806.72
2014-06-25,114.0,502.5,1866.25,434.51,803.29
2014-06-26,113.21,502.5,1856.75,434.12,826.34
2014-06-27,113.3,502.5,1849.75,412.67,845.31
2014-06-30,112.36,502.5,1850.25,432.77,815.25
2014-07-01,112.29,502.5,1837.25,415.01,810.34
2014-07-02,111.24,502.5,1861.5,420.05,817.36
2014-07-03,111.0,502.5,1889.5,430.4,835.36
2014-07-04,110.64,502.5,1892.75,415.5,832.32
2014-07-07,110.24,502.5,1893.5,432.14,854.46
2014-07-08,108.94,502.5,1910.25,432.23,840.84
2014-07-09,108.28,502.5,1923.75,423.85,845.24
2014-07-10,108.67,502.5,1885.25,411.18,814.08
2014-07-11,106.66,505.0,1906.25,419.9,863.61
2014-07-14,106.98,505.0,1922.75,428.38,832.23
2014-07-15,106.02,505.0,1927.75,437.48,824.59
2014-07-16,105.85,505.0,1962.25,428.53,866.1
2014-07-17,107.89,505.0,1967.25,419.44,864.97
2014-07-18,107.24,507.5,1958.25,430.88,853.3
2014-07-21,107.68,507.5,1987.5,428.56,863.51
2014-07-22,107.33,507.5,2020.25,434.64,893.38
2014-07-23,108.03,507.5,2010.5,417.52,859.36
2014-07-24,107.07,507.5,2013.25,434.11,892.77
2014-07-25,108.39,507.5,2008.25,428.74,882.52
2014-07-28,107.57,507.5,1987.25,439.39,863.22
2014-07-29,107.72,507.5,1973.75,423.49,860.82
2014-07-30,106.51,507.5,1982.25,430.7,852.78
2014-07-31,106.02,507.5,2016.25,438.28,889.85
2014-08-01,104.84,507.5,1964.25,416.79,859.53
2014-08-04,105.41,507.5,1978.5,438.29,854.52
2014-08-05,104.61,507.5,2001.75,431.73,876.31
2014-08-06,104.59,507.5,1983.0,415.85,890.76
2014-08-07,105.44,507.5,2014.25,421.99,872.33
2014-08-08,105.02,507.5,2017.25,432.34,898.72
2014-08-11,104.68,507.5,2031.0,415.85,872.87
2014-08-12,103.02,507.5,2039.75,428.71,859.82
2014-08-13,104.28,507.5,2025.75,422.91,863.58
2014-08-14,102.01,507.5,2004.75,429.5,867.17
2014-08-15,103.53,507.5,1979.5,415.08,848.98
2014-08-18,101.6,507.5,1994.5,435.82,841.84
2014-08-19,101.56,507.5,2027.75,438.42,900.82
2014-08-20,102.28,507.5,2036.75,438.45,900.38
2014-08-21,102.63,507.5,2058.25,432.91,902.39
2014-08-22,102.29,502.5,2058.25,413.08,869.99
2014-08-25,102.65,502.5,2081.75,429.08,875.23
2014-08-26,102.5,502.5,2081.75,410.45,872.35
2014-08-27,102.72,502.5,2082.25,410.43,907.86
2014-08-28,102.46,502.5,2107.75,418.02,927.5
2014-08-29,103.19,502.5,2113.75,422.35,902.7
2014-09-01,102.79,502.5,2081.75,429.41,875.21
2014-09-02,100.34,502.5,2082.75,426.71,895.86
2014-09-03,102.77,502.5,2077.5,421.18,886.15
2014-09-04,101.83,502.5,2085.25,416.63,889.79
2014-09-05,100.82,502.5,2074.5,434.76,899.1
2014-09-08,100.2,502.5,2081.0,420.17,906.31
2014-09-09,99.16,502.5,2044.75,420.6,861.53
2014-09-10,98.04,502.5,2011.75,413.1,846.5
2014-09-11,98.08,502.5,2001.75,429.07,893.17
2014-09-12,97.11,497.5,2008.25,422.27,853.71
2014-09-15,96.65,497.5,1958.0,410.34,827.94
2014-09-16,99.05,497.5,1969.25,407.34,839.35
2014-09-17,98.97,497.5,1966.25,422.32,830.61
2014-09-18,97.7,497.5,1949.75,421.41,842.81
2014-09-19,98.39,487.5,1949.0,404.1,860.29
2014-09-22,96.97,487.5,1924.75,420.47,828.44
2014-09-23,96.85,487.5,1924.75,400.8,833.57
2014-09-24,96.95,487.5,1922.25,407.73,844.37
2014-09-25,97.0,487.5,1926.75,420.3,837.53
2014-09-26,97.0,482.5,1924.25,403.45,852.68
2014-09-29,97.2,482.5,1913.5,408.81,849.32
2014-09-30,94.67,482.5,1934.5,402.45,812.6
2014-10-01,94.16,482.5,1898.25,399.35,838.73
2014-10-02,93.42,482.5,1869.25,416.44,813.14
2014-10-03,92.31,482.5,1882.75,402.26,843.21
2014-10-06,92.79,482.5,1897.75,414.12,823.52
2014-10-07,92.11,482.5,1885.75,397.87,844.08
2014-10-08,91.38,482.5,1920.25,397.32,844.08
2014-10-09,90.05,482.5,1923.5,392.64,819.47
2014-10-10,90.21,482.5,1891.25,407.72,823.21
2014-10-13,88.89,482.5,1903.25,400.59,849.24
2014-10-14,85.04,482.5,1908.75,411.82,843.14
2014-10-15,83.78,482.5,1912.25,402.11,806.22
2014-10-16,84.47,482.5,1872.75,414.21,823.31
2014-10-17,86.16,477.5,1929.25,391.7,823.27
2014-10-20,85.4,477.5,1954.25,407.91,814.23
2014-10-21,86.22,477.5,1971.5,405.87,840.18
2014-10-22,84.71,477.5,1979.75,405.43,833.84
2014-10-23,86.83,477.5,1984.25,407.63,865.78
2014-10-24,86.13,477.5,1950.25,405.48,829.78
2014-10-27,85.83,477.5,1963.25,402.19,858.74
2014-10-28,86.03,477.5,1990.25,390.37,825.75
2014-10-29,87.12,477.5,2011.75,388.22,848.89
2014-10-30,86.24,477.5,2015.25,409.33,846.31
2014-10-31,85.86,475.0,2056.75,399.95,858.59
2014-11-03,84.78,475.0,2055.75,404.02,849.25
2014-11-04,82.82,475.0,2050.25,396.12,853.04
2014-11-05,82.95,475.0,2037.5,387.48,868.03
2014-11-06,82.86,475.0,2052.25,387.65,859.15
2014-11-07,83.39,475.0,2076.75,401.09,874.03
2014-11-10,82.34,475.0,2040.75,394.81,859.63
2014-11-11,81.67,475.0,2017.5,389.21,877.41
2014-11-12,80.38,475.0,2061.75,395.88,893.59
2014-11-13,77.92,475.0,2064.5,385.24,872.1
2014-11-14,79.41,470.0,2020.25,393.81,847.82
2014-11-17,79.31,470.0,2049.25,386.43,845.75
2014-11-18,78.47,470.0,2015.25,398.69,877.82
2014-11-19,78.1,470.0,2024.75,387.16,834.99
2014-11-20,79.33,470.0,2016.75,390.81,844.98
2014-11-21,80.36,465.0,2077.0,376.7,863.53
2014-11-24,79.68,465.0,2059.75,377.98,858.79
2014-11-25,78.33,465.0,2083.5,385.17,857.97
2014-11-26,77.75,465.0,2098.75,387.08,895.46
2014-11-27,72.58,465.0,2098.75,388.84,858.87
2014-11-28,70.15,462.5,2071.25,379.23,874.99
2014-12-01,72.54,462.5,2020.75,389.01,832.7
2014-12-02,70.54,462.5,2014.75,392.41,827.38
2014-12-03,69.92,462.5,1966.5,390.43,853.44
2014-12-04,69.64,462.5,1974.75,373.32,820.09
2014-12-05,69.07,460.0,2001.75,381.37,859.87
2014-12-08,66.19,460.0,1959.75,372.2,830.87
2014-12-09,66.84,460.0,1944.75,375.47,803.0
2014-12-10,64.24,460.0,1949.75,391.97,847.2
2014-12-11,63.68,460.0,1935.25,372.57,807.2
2014-12-12,61.85,457.5,1917.75,378.34,829.9
2014-12-15,61.06,457.5,1916.25,380.89,795.48
2014-12-16,59.86,457.5,1874.75,382.56,814.3
2014-12-17,61.18,457.5,1863.25,379.59,770.79
2014-12-18,59.27,457.5,1888.25,366.74,802.24
2014-12-19,61.38,457.5,1887.75,374.34,815.18
2014-12-22,60.11,457.5,1877.5,378.42,819.2
2014-12-23,61.69,457.5,1851.75,368.98,809.72
2014-12-24,60.24,457.5,1833.5,374.66,798.78
2014-12-26,59.45,457.5,1827.25,367.31,799.6
2014-12-29,57.88,457.5,1827.25,368.03,766.78
2014-12-30,57.9,457.5,1834.0,375.24,772.99
2014-12-31,57.33,457.5,1831.25,369.15,772.12
2015-01-02,56.42,457.5,1821.25,378.81,772.65
2015-01-05,53.11,457.5,1792.75,380.9,762.87
2015-01-06,51.1,457.5,1772.25,383.01,762.32
2015-01-07,51.15,457.5,1761.75,369.46,741.36
2015-01-08,50.96,457.5,1776.25,368.69,770.31
2015-01-09,50.11,445.0,1797.75,357.34,749.04
2015-01-12,47.43,445.0,1778.5,368.48,748.36
2015-01-13,46.59,445.0,1766.25,369.84,752.76
2015-01-14,48.69,445.0,1767.25,355.46,767.05
2015-01-15,47.67,445.0,1782.25,375.1,769.2
2015-01-16,50.17,432.5,1798.25,346.46,766.95
2015-01-19,48.84,432.5,1825.25,356.65,752.98
2015-01-20,47.99,432.5,1829.5,360.06,772.17
2015-01-21,49.03,432.5,1830.75,363.73,751.68
2015-01-22,48.52,432.5,1866.5,360.27,776.75
2015-01-23,48.79,412.5,1830.25,345.91,759.88
2015-01-26,48.16,412.5,1817.75,336.36,738.5
2015-01-27,49.6,412.5,1846.75,346.34,759.18
2015-01-28,48.47,412.5,1849.25,331.14,791.13
2015-01-29,49.13,412.5,1822.25,347.88,782.01
2015-01-30,52.99,395.0,1837.25,327.53,755.0
2015-02-02,54.75,395.0,1851.5,333.17,746.05
2015-02-03,57.91,395.0,1869.75,326.64,759.31
2015-02-04,54.16,395.0,1862.0,329.65,765.4
2015-02-05,56.57,395.0,1848.75,327.83,787.37
2015-02-06,57.8,382.5,1871.25,321.97,753.93
2015-02-09,58.34,382.5,1854.75,309.69,777.3
2015-02-10,56.43,382.5,1842.5,308.92,742.62
2015-02-11,54.66,382.5,1811.25,312.12,771.11
2015-02-12,57.05,382.5,1817.5,310.93,747.01
2015-02-13,61.52,375.0,1831.25,319.27,768.41
2015-02-16,61.4,375.0,1814.25,307.02,743.13
2015-02-17,62.53,375.0,1800.25,321.43,751.64
2015-02-18,60.53,375.0,1796.0,309.05,730.1
2015-02-19,60.21,375.0,1801.75,306.09,729.82
2015-02-20,60.22,375.0,1796.25,317.47,763.37
2015-02-23,58.9,375.0,1772.25,314.75,753.81
2015-02-24,58.66,375.0,1791.5,311.7,758.96
2015-02-25,61.63,375.0,1783.25,313.36,745.53
2015-02-26,60.05,375.0,1798.25,316.11,758.2
2015-02-27,62.58,375.0,1794.25,307.42,724.71
2015-03-02,59.54,375.0,1796.75,321.2,736.39
2015-03-03,61.02,375.0,1783.25,321.1,731.49
2015-03-04,60.55,375.0,1786.5,314.93,746.71
2015-03-05,60.48,375.0,1787.5,306.47,734.59
2015-03-06,59.73,375.0,1784.5,315.32,724.14
2015-03-09,58.53,375.0,1760.25,303.71,735.49
2015-03-10,56.39,375.0,1749.25,302.51,740.59
2015-03-11,57.54,375.0,1753.75,306.98,723.61
2015-03-12,57.08,375.0,1741.75,310.72,708.62
2015-03-13,54.67,372.5,1743.75,315.76,710.47
2015-03-16,53.44,372.5,1760.5,312.9,717.33
2015-03-17,53.51,372.5,1769.75,313.2,723.13
2015-03-18,55.91,372.5,1771.25,307.8,739.5
2015-03-19,54.43,372.5,1782.25,306.03,740.85
2015-03-20,55.32,367.5,1762.5,302.7,737.01
2015-03-23,55.92,367.5,1786.75,314.11,730.65
2015-03-24,55.11,367.5,1786.0,296.61,750.52
2015-03-25,56.48,367.5,1763.5,312.02,716.21
2015-03-26,59.19,367.5,1783.25,307.28,735.28
2015-03-27,56.41,375.0,1771.75,310.14,747.65
2015-03-30,56.29,375.0,1776.25,315.46,721.73
2015-03-31,55.11,375.0,1788.75,310.77,722.31
2015-04-01,57.1,375.0,1765.25,318.4,749.31
2015-04-02,54.95,375.0,1770.25,318.47,726.49
2015-04-06,58.12,375.0,1784.75,310.16,747.45
2015-04-07,59.1,375.0,1784.75,307.64,718.55
2015-04-08,55.55,375.0,1774.5,312.83,743.4
2015-04-09,56.57,375.0,1773.25,319.02,726.83
2015-04-10,57.87,367.5,1772.75,300.27,713.18
2015-04-13,57.93,367.5,1781.25,307.84,740.41
2015-04-14,58.43,367.5,1781.25,308.1,724.28
2015-04-15,60.32,367.5,1810.5,310.34,741.04
2015-04-16,63.98,367.5,1856.0,300.01,743.31
2015-04-17,63.45,362.5,1846.25,306.61,741.37
2015-04-20,63.45,362.5,1858.25,310.12,752.17
2015-04-21,62.08,362.5,1826.25,296.6,731.81
2015-04-22,62.73,362.5,1817.25,297.78,765.92
2015-04-23,64.85,362.5,1805.25,311.54,722.14
2015-04-24,65.28,362.5,1829.75,297.26,751.78
2015-04-27,64.83,362.5,1827.25,309.41,734.54
2015-04-28,64.64,362.5,1827.25,302.79,742.79
2015-04-29,65.84,362.5,1890.0,298.57,792.54
2015-04-30,66.78,362.5,1909.25,310.1,763.69
2015-05-01,66.46,362.5,1918.5,302.3,804.36
2015-05-04,66.45,362.5,1910.25,303.56,765.97
2015-05-05,67.52,362.5,1910.25,300.94,791.4
2015-05-06,67.77,362.5,1915.25,305.25,784.03
2015-05-07,65.54,362.5,1870.25,296.99,783.77
2015-05-08,65.39,362.5,1863.75,301.1,766.35
2015-05-11,64.91,362.5,1851.75,311.52,761.3
2015-05-12,66.86,362.5,1854.5,298.97,747.38
2015-05-13,66.81,362.5,1859.5,306.21,747.66
2015-05-14,66.59,362.5,1845.75,300.14,777.23
2015-05-15,66.81,362.5,1812.75,308.34,739.63
2015-05-18,66.27,362.5,1795.25,296.54,735.65
2015-05-19,64.02,362.5,1749.75,311.34,736.73
2015-05-20,65.03,362.5,1748.75,302.17,718.41
2015-05-21,66.54,362.5,1735.75,298.5,741.17
2015-05-22,65.37,357.5,1725.75,291.42,726.43
2015-05-25,65.52,357.5,1710.25,293.18,715.25
2015-05-26,63.72,357.5,1710.25,299.1,726.73
2015-05-27,62.06,357.5,1699.25,295.49,687.18
2015-05-28,62.58,357.5,1719.25,304.41,702.72
2015-05-29,65.56,357.5,1705.25,297.87,707.95
2015-06-01,64.88,357.5,1691.25,294.47,693.0
2015-06-02,65.49,357.5,1711.25,301.2,721.82
2015-06-03,63.8,357.5,1716.25,302.47,730.44
2015-06-04,62.03,357.5,1697.25,292.44,702.37
2015-06-05,63.31,352.5,1693.25,288.79,696.36
2015-06-08,62.69,352.5,1695.25,286.35,722.96
2015-06-09,64.88,352.5,1722.75,299.16,711.02
2015-06-10,65.7,352.5,1726.5,298.04,714.43
2015-06-11,65.11,352.5,1701.25,294.57,700.0
2015-06-12,63.87,347.5,1701.25,296.78,721.51
2015-06-15,62.61,347.5,1660.25,295.85,692.98
2015-06-16,63.7,347.5,1660.75,292.23,701.51
2015-06-17,63.87,347.5,1675.25,297.2,708.55
2015-06-18,64.26,347.5,1680.25,285.72,690.72
2015-06-19,63.02,342.5,1650.25,279.93,682.53
2015-06-22,63.34,342.5,1650.25,282.71,699.69
2015-06-23,64.45,342.5,1680.25,279.27,690.03
2015-06-24,63.49,342.5,1690.25,287.23,711.07
2015-06-25,63.2,342.5,1670.75,294.15,710.46
2015-06-26,63.26,342.5,1667.75,278.73,696.28
2015-06-29,62.01,342.5,1641.75,279.91,691.98
2015-06-30,63.59,342.5,1646.25,285.9,696.64
2015-07-01,62.01,342.5,1665.5,293.86,704.29
2015-07-02,62.07,342.5,1692.5,283.25,694.62
2015-07-03,60.32,335.0,1684.75,280.19,674.69
2015-07-06,56.54,335.0,1643.0,271.63,674.19
2015-07-07,56.85,335.0,1644.75,273.48,685.94
2015-07-08,57.05,335.0,1619.75,287.57,668.6
2015-07-09,58.61,335.0,1648.5,287.53,690.87
2015-07-10,58.73,315.0,1652.25,255.91,669.53
2015-07-13,57.85,315.0,1658.75,270.72,682.67
2015-07-14,58.51,315.0,1652.75,265.9,662.71
2015-07-15,57.05,315.0,1674.25,269.22,692.31
2015-07-16,57.51,315.0,1663.75,262.79,680.61
2015-07-17,57.1,312.5,1663.25,261.66,665.58
2015-07-20,56.65,312.5,1636.25,261.16,660.12
2015-07-21,57.04,312.5,1630.25,264.03,676.54
2015-07-22,56.13,312.5,1610.25,255.58,658.94
2015-07-23,55.27,312.5,1604.25,253.69,646.14
2015-07-24,54.62,307.5,1594.25,253.96,670.41
2015-07-27,53.47,307.5,1600.25,259.85,662.18
2015-07-28,53.3,307.5,1608.75,252.07,674.52
2015-07-29,53.38,307.5,1618.5,259.35,656.91
2015-07-30,53.31,307.5,1608.25,263.9,655.37
2015-07-31,52.21,307.5,1593.5,250.19,666.62
2015-08-03,49.52,307.5,1563.5,258.55,641.14
2015-08-04,49.99,307.5,1577.25,255.13,652.93
2015-08-05,49.59,307.5,1569.25,261.57,632.57
2015-08-06,49.52,307.5,1552.75,250.95,634.56
2015-08-07,48.61,312.5,1556.25,262.72,624.68
2015-08-10,50.41,312.5,1552.75,265.36,627.29
2015-08-11,49.18,312.5,1546.75,266.77,617.1
2015-08-12,49.66,312.5,1546.75,262.79,618.71
2015-08-13,49.22,312.5,1538.5,259.8,651.55
2015-08-14,49.03,307.5,1540.25,257.61,622.49
2015-08-17,48.74,307.5,1523.25,261.41,632.64
2015-08-18,48.81,307.5,1531.75,256.85,642.16
2015-08-19,47.16,307.5,1521.5,248.23,627.29
2015-08-20,46.62,307.5,1543.75,261.93,619.46
2015-08-21,45.46,302.5,1523.25,253.95,632.27
2015-08-24,42.69,302.5,1485.25,253.19,613.82
2015-08-25,43.21,302.5,1525.75,246.37,632.48
2015-08-26,43.14,302.5,1513.25,253.02,629.66
2015-08-27,47.56,302.5,1527.5,249.91,643.71
2015-08-28,50.05,297.5,1549.75,250.26,635.22
2015-08-31,54.15,297.5,1577.25,242.96,636.86
2015-09-01,49.56,297.5,1577.25,250.26,647.15
2015-09-02,50.5,297.5,1569.75,255.53,622.7
2015-09-03,50.68,297.5,1606.25,241.41,667.01
2015-09-04,49.61,297.5,1601.25,255.02,634.62
2015-09-07,47.63,297.5,1587.5,246.14,637.56
2015-09-08,49.52,297.5,1593.25,253.42,659.01
2015-09-09,47.58,297.5,1627.75,251.71,661.45
2015-09-10,48.89,297.5,1607.25,248.77,647.06
2015-09-11,48.14,287.5,1614.0,243.06,648.84
2015-09-14,46.37,287.5,1598.75,244.71,657.91
2015-09-15,46.63,287.5,1600.25,237.95,638.6
2015-09-16,49.75,287.5,1598.25,237.46,659.48
2015-09-17,49.08,287.5,1606.25,242.23,631.61
2015-09-18,47.47,280.0,1624.25,237.81,661.38
2015-09-21,48.92,280.0,1611.75,237.46,660.38
2015-09-22,49.08,280.0,1578.25,237.99,623.64
2015-09-23,47.75,280.0,1571.75,232.65,630.52
2015-09-24,48.17,280.0,1560.25,238.09,616.84
2015-09-25,48.6,275.0,1566.25,224.49,637.76
2015-09-28,47.34,275.0,1536.75,230.08,621.01
